10,0.0000277907,0.0000000003,0.0054867188,0.9530971050,0.9999815822,1.0000000000,0.0000000000,0.0000075057,0.9999995828,1.0000000000,0.0000000002,0.9998702407,0.0000000169,0.0000000011,0.9999995828,0.9996352196,0.0000076176,0.0000069274,0.9999548197,0.9999983311,0.0000000007,0.0000016626,0.0271173157,0.0006611515,1.0000000000,0.9726173282,0.1449079961,0.0063168304,0.0000027416,0.0053782994
11,0.9878389239,0.0000000269,0.2603985965,0.9974325895,0.9724420309,0.9914988279,0.0000000000,0.0000011898,0.9999623895,0.0464543141,0.0000000030,0.0000712204,0.0000004797,0.0000000000,0.9999930263,0.9999976754,0.8723829389,0.0000901211,0.5942972302,0.9989399314,0.9851613045,0.0000034906,0.9964726567,0.9999817610,1.0000000000,0.0072900988,0.0000000174,0.8322222829,0.0000000177,0.9999985695
12,0.9997520447,0.2437080890,0.9953775406,0.9999941587,0.0009414895,0.0177488402,1.0000000000,0.0000225788,0.0000000630,0.1129784659,0.0121996710,0.0254333355,0.0002331854,0.0000000000,0.0005091801,0.0030240130,1.0000000000,0.0082654469,0.9938478470,0.0009717062,0.9999231100,1.0000000000,0.9988621473,0.0385442041,1.0000000000,0.0000011617,0.9926775694,0.8834652305,0.9961831570,0.1687247902
13,0.9978647828,0.0000000005,0.0000000056,0.9999991655,0.9966467619,0.9999310970,0.0000000000,0.0000004966,1.0000000000,0.9973002076,0.0039878325,0.9992991686,0.0000000098,0.0000000000,0.6357696652,0.7810952067,0.0000000234,0.2097623944,0.9082680345,0.0233057812,0.0000478741,1.0000000000,0.9797167778,0.0001571897,1.0000000000,0.9998925328,0.9999899268,0.0059147659,0.9964376688,0.7378710508
14,0.0033071341,0.9999412298,0.9994429946,0.9985004067,0.0681530461,0.0023122204,0.0000000001,0.9964564443,0.0000417622,0.0002688371,0.3207265437,0.0000000010,0.9999946952,0.9999950528,0.0253313649,0.9985714555,1.0000000000,0.0032937885,0.9984683394,0.9998170137,0.0562835000,0.8272388577,0.0014550907,0.9662116766,1.0000000000,0.2862139940,0.0000028906,0.0481038578,0.9938199520,0.2632982731
15,0.0000664211,0.0000004333,0.0000021717,0.6669368148,0.0147928698,0.9950456023,0.0000000000,0.9993278384,0.9999986887,0.6568160653,0.8506837487,0.0005725973,0.0030398823,0.0000000000,0.9999995828,0.9998555183,0.2047922313,0.0023028387,0.1008099169,0.9999583960,0.0009477590,0.9966092110,0.9673758745,0.0000118778,1.0000000000,1.0000000000,0.0000061213,0.4665334821,0.0000001065,0.0000149743
16,0.9940935969,0.0032398691,0.9823620319,0.9981055856,0.9999986291,0.0027270697,0.8362019062,0.0000102071,0.0000002136,0.1504033208,0.3703249097,0.9665412307,0.0000064924,0.0000000000,0.9925249815,0.4924502075,0.9999926686,0.7381607294,0.0241522435,0.0000019733,0.9999853969,1.0000000000,0.9083384275,0.0000148636,1.0000000000,0.0000063552,0.9998111129,0.0155157847,0.2289585769,0.0246297549
17,0.0005139467,0.0000000000,0.9999973774,0.9958114624,0.9952971339,0.9553249478,0.8949987292,0.9992226362,0.0000325324,0.0006011302,0.0037019853,0.2042831779,0.9998130798,0.0000000000,0.0100480756,0.4834181964,0.0009761397,0.8505813479,0.9999607205,0.0000237490,0.9177907705,0.9987264872,0.9999350905,0.9999944568,1.0000000000,0.0000000554,0.9999962449,0.0070200437,0.0000000233,0.8394272923
18,0.8465369344,0.0000000000,0.0000000000,0.0067189685,0.0000029065,0.9788199067,0.0000000000,0.9999436140,1.0000000000,0.0000000349,0.8264242411,0.0000000001,0.9971913099,0.0000000000,0.9565465450,0.6715193987,0.9915510416,0.0000011663,0.9954948425,0.0000020244,1.0000000000,0.7861250043,0.0004875896,0.0313009433,1.0000000000,1.0000000000,0.0000000514,0.9987812042,0.0000000000,0.9977704883
19,0.9999896288,0.8902358413,0.9793466926,0.7183187604,0.9368875623,0.8016729355,0.9999955893,0.0178262834,0.0000073710,0.9987441301,0.9218643904,0.9410089850,0.0000003721,0.0000000000,0.9962738752,0.9890373349,1.0000000000,0.6307632327,0.0053661559,0.0090586236,0.9999684095,0.9999266267,0.9998975992,0.0866921544,1.0000000000,0.0000173489,0.0003655787,0.9991710186,0.5667685866,0.0054507405
20,0.9121387005,0.8097915649,0.1750563234,0.9999246597,0.0000042762,0.9392356277,0.9966855645,0.9998929501,0.0000007857,0.8761878014,0.1979875416,0.0000000050,0.5802891254,0.0000000000,0.0148374122,0.0066547189,1.0000000000,0.0000040322,0.4059867859,0.0001147411,0.0000000070,0.9996257424,0.9996931553,1.0000000000,1.0000000000,0.0030843562,0.0002565298,0.9999676347,0.9993538260,0.8814774752
21,0.9999733567,0.0000000332,0.0735978335,0.9972035289,0.0002761863,0.6943139434,0.0000000003,0.0028936891,0.7863456011,0.0045901714,0.9985283017,0.0005140780,0.0252283029,0.0000000000,0.9997567534,0.9961881638,0.9999996424,0.9999569654,0.9948260784,1.0000000000,0.9998334646,0.0000687108,0.9971608520,0.8815512061,1.0000000000,0.0008624586,0.0000170769,0.0010026580,0.5309830308,0.5912625194
22,0.9898395538,0.0000080773,0.9969303608,0.8975105882,0.9990716577,0.0001629465,0.0000000000,0.0000040432,0.9818536639,0.0002208741,0.1759325415,0.0000009385,0.0000172444,0.0000000004,0.9999979138,0.9920237660,0.7925645113,0.0707719401,0.8984036446,0.0076880697,0.9999984503,0.0035254196,0.9932656884,1.0000000000,1.0000000000,0.0000595357,0.0190246999,0.9991431832,0.0000000002,0.9994971752
23,0.9949047565,0.9345847964,0.9995945096,0.9997723699,0.0000218596,0.9999681115,0.0000007785,0.0738603994,0.0024500720,0.9999908209,0.0034823304,0.9510064721,0.9306886196,0.0000000000,0.4466512501,0.3014575541,1.0000000000,0.9955193400,0.9959681630,0.6792696118,0.0000000156,0.0003422153,0.0790319219,0.1374795884,1.0000000000,0.0000063345,0.0026370087,0.1340175718,0.9997815490,0.0000003163
24,0.7131898999,0.9903126955,0.8333917856,0.9664453864,0.9999196529,0.1815975308,0.5541618466,0.0003838244,0.0000133680,0.5995971560,0.9935493469,0.9885315299,0.0000046900,0.0000000000,0.9980881214,0.9999980927,1.0000000000,0.9624202251,0.0000081214,0.0991382897,0.9999987483,0.9999939203,0.0499475487,0.8110758662,1.0000000000,0.0000046400,0.7710539699,0.6321864724,0.0091970824,0.0001506136
25,0.2876271605,0.0000000000,0.4620245397,0.9998137355,0.5946814418,0.9998119473,0.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000381,0.0000000000,0.0000000000,0.0018046045,0.0000000045,0.0000000417,0.0000000000,0.3868107200,0.0011569319,0.0000000017,0.0000000002,0.0000000001,0.0002112709,1.0000000000,0.0000000005,0.9999991059,0.0000901450,0.0000051710,0.9999948144
26,0.0001248102,0.0000339368,0.5980374813,0.8446845412,0.9990811348,0.0049625630,0.8957146406,0.9998706579,0.0000091427,0.0140174329,0.7868525386,0.9998951554,0.0000757911,0.0000000000,0.0000288696,0.9999751449,0.5831331015,0.9999902844,0.0001501903,0.0000001450,0.9999558330,1.0000000000,0.9898356795,0.5708242655,1.0000000000,0.0000500168,0.9977063537,0.6811279655,0.0000623298,0.2279748023
27,0.9999325871,0.0001538250,0.0511654206,0.9991857409,0.0173028428,0.1626767069,0.9986351728,0.0001930401,0.0000693240,0.9886960387,0.0001640653,0.9986725450,0.0000000644,0.0000000000,0.9990071654,0.1629785150,1.0000000000,0.9999442101,0.0004509230,0.5916249156,0.9999951720,0.9999994636,0.9886133671,0.0284823366,1.0000000000,0.0000001087,0.9199495912,0.2160434127,0.9535341859,0.0049942737
28,0.9975038171,0.0000000000,0.0000366931,0.9997882843,0.0045531713,0.9999866486,0.0000000000,0.0000011031,0.9915594459,0.0783100128,0.1299030930,0.9967509508,0.4794610441,0.0000000000,0.8888272047,0.0051856255,0.0000000013,0.1431962252,0.9999878407,0.7187269926,0.0000000170,0.9503092170,0.9999770522,0.0108398143,1.0000000000,0.4160602093,1.0000000000,0.0242304523,0.9819739461,0.9998369813
29,0.0021046565,0.9951993227,0.9997559786,0.9998635054,0.0003605888,0.0339759551,0.0000000021,0.9986486435,0.0002079818,0.0065287594,0.0000320286,0.0000000049,0.9999822974,0.9827280641,0.2215226293,0.9999199510,1.0000000000,0.6517326236,0.9772909880,0.9995903373,0.9998415709,0.9991282225,0.7509097457,0.9030269980,1.0000000000,0.2464851141,0.0000003169,0.0435835011,0.1653751433,0.0003942711
30,0.4405027628,0.0000097791,0.9998713136,0.9983909130,0.0220070649,1.0000000000,0.0000019570,0.9999995232,0.0000018148,0.0007105579,0.9936411977,0.8536759615,1.0000000000,0.0000000000,0.9700357318,0.0047853650,0.9999870062,0.0832054541,0.9310065508,0.0000382731,0.0000012075,0.0013079197,0.3568191230,0.9816451073,1.0000000000,0.0000004607,0.0000005606,0.0000514571,0.0000935987,0.1112886146
31,0.0001003260,0.9995510578,0.9994727969,0.9997259974,0.8938879967,0.0689153150,0.0000001384,0.9992761612,0.0001690906,0.0074426359,0.0006136789,0.0000529557,0.9989939332,0.7967782617,0.0122720618,0.9999996424,1.0000000000,0.9078754783,0.4656152725,0.8175501227,0.9999904633,0.9999719262,0.9406179190,0.0106042502,1.0000000000,0.3364725411,0.0000666839,0.3529687822,0.8729671836,0.0000116979
32,0.9929843545,0.0072736605,0.0000001434,0.9505515695,0.0000003212,0.9999971390,0.0000001181,0.9999916553,0.0077284812,0.0003344899,0.7788110375,0.9996050596,0.9999721050,0.0000000000,0.9999675751,0.2514793873,1.0000000000,0.9987390637,0.9999866486,0.0820154324,0.0466884300,1.0000000000,0.0000083864,0.8508540392,1.0000000000,0.6574048996,0.0000008475,0.7795428634,0.0000000008,0.0056107440
33,0.0131279416,0.0000000001,0.0080282949,1.0000000000,0.0012128507,0.0102600623,0.0000000000,0.0000000000,1.0000000000,0.9999983311,0.0000000000,0.0000006781,0.0000000159,0.0000000000,0.9516819119,1.0000000000,0.4737545252,0.0000000326,0.0000020489,0.0555026643,0.9999879599,0.1129490584,0.0000034584,0.9899724722,1.0000000000,0.0000140781,0.9999365211,0.0077728243,0.0017807726,0.0000020310
34,0.0831615105,0.6482239962,0.0000082290,0.9771741629,0.9999996424,0.0001569952,0.0000229505,0.9999003410,0.0000008907,0.9996969104,0.0000094774,0.0000000000,0.9998520017,0.0000000000,0.0144150071,0.0000024378,1.0000000000,0.0058108731,0.0031853197,0.0000001425,0.0000000000,0.4282995164,0.9999799132,0.9999762774,1.0000000000,0.0049344557,0.8011789322,0.0066479673,0.1399232894,0.0102916369
35,0.0000029852,0.0000000874,0.0035556094,0.0000553419,0.9981012344,0.0024534843,0.0000000000,0.9961009622,0.9999641776,1.0000000000,0.0000000003,0.0000000000,0.0098993909,0.0000000000,0.9998258948,0.0002205058,0.9999989867,0.9997268915,0.0000113102,0.9999687672,0.0000000035,0.0000010032,0.6482933760,0.0000016749,1.0000000000,0.1316789538,0.6717339754,0.0004097176,0.0000000149,0.0000008640
36,0.0010304428,0.0060034879,0.9927288890,0.0003743168,0.9999993443,0.0121319881,0.9974520802,0.9999983311,0.0032801288,0.0670040399,0.0173050724,0.0002589964,0.2217575908,0.0000000000,0.0000994922,0.0850825608,0.9999194145,0.8164454103,0.9999454021,0.0000008759,0.9934284687,0.9985756278,0.9998609424,0.9338676333,1.0000000000,0.0000004115,0.9998430014,0.0036113518,0.0000000076,0.0426910855
37,0.0017100101,0.9992391467,0.9999541640,0.9999458790,0.0072193886,0.0016102071,0.0000000265,0.9978922606,0.0000214282,0.0113133695,0.0002492689,0.0000000083,0.9999712110,0.9990776181,0.0102016227,0.9997328520,1.0000000000,0.2058869302,0.9972004294,0.9707715511,0.9999472499,0.9999510646,0.6472306848,0.8978814483,1.0000000000,0.1509656012,0.0000008591,0.0079265265,0.8762666583,0.0004843629
38,0.9609559178,0.0112049477,0.3158190250,0.9854950905,0.9847430587,0.6550586820,0.0000000000,0.4975145757,0.3518610597,0.0011320243,0.4098878503,0.0011106742,0.9999303222,0.9975301623,0.9790572524,0.9999970794,0.9986599684,0.9188996553,0.2231003195,0.7565569878,0.0000000462,0.0000007714,0.6420213580,0.1375173628,1.0000000000,0.0598638542,0.0000602154,0.0023971722,0.0003822382,0.0109270103
39,0.8959801793,0.9910731912,0.9979600906,0.9996014833,0.0014382141,0.0004607253,0.0000000000,0.9652022123,0.0000169542,0.0115853045,0.9950758219,0.0000000004,0.9999975562,1.0000000000,0.0003069358,0.9960537553,0.9999991059,0.1630983800,0.9995353222,0.9783470631,0.0008122416,0.1608917564,0.0001705894,0.9896799326,1.0000000000,0.9117689729,0.0000006252,0.5935240388,0.9223148823,0.8912997842
40,0.0288444608,0.7318229079,0.9989816546,0.9995709658,0.9960091114,0.0197481569,0.0000000041,0.9961509109,0.0000107128,0.0173159353,0.0105199097,0.0000069573,0.9997713566,0.9992266297,0.2444537431,1.0000000000,0.9999848604,0.9928122759,0.9966991544,0.9997057915,0.0520427637,0.9998969436,0.8557843566,0.9997702837,1.0000000000,0.9991659522,0.0001049456,0.2895209491,0.9930659533,0.0000007362
41,0.0004210833,0.9159202576,0.9303823113,0.9987609982,0.9999951720,0.1585151702,0.9440625310,0.9921250939,0.0022263804,0.0535577983,0.9984946847,0.0002515664,0.1480143368,0.0000000000,0.0233842377,0.9987232685,0.9999938011,0.2832222283,0.5547245145,0.0007970888,0.0013222275,0.9974061847,0.9956177473,0.9999961257,1.0000000000,0.0000073582,0.9551957846,0.0687967911,0.0184325632,0.0008191574
42,0.9999977946,0.9989884496,0.9994438291,0.1181636602,0.9324669838,0.0084183691,0.9998862743,0.0025711395,0.0000005648,0.9984822273,0.9185083508,0.0091463877,0.0000002909,0.0000000000,0.9972291589,0.1522254497,1.0000000000,0.0005172202,0.9351720214,0.0000042933,0.9999963641,1.0000000000,0.9992430210,0.0283480454,1.0000000000,0.0000331578,0.0003107426,0.9823311567,0.0000005621,0.6405677199
43,0.9999660254,0.0034749564,0.9965182543,0.2430436462,0.2448060215,0.0013424539,0.0000000000,0.0000000284,0.0998695418,0.9907243252,0.9936096072,0.0054991390,0.9999964833,0.3890062273,0.0000989919,1.0000000000,0.9999951720,0.0008848820,0.0000116364,0.0551479571,0.0575999580,0.7485155463,0.0013134811,0.0201583039,1.0000000000,0.6009112000,0.0015912290,0.9173986316,0.0003671024,0.0001139252
44,0.0024733243,0.1132100001,0.9999946952,0.9835978150,0.0035475953,0.9990702868,0.0000004940,0.9999956489,0.0000815098,0.0003006972,0.0339592993,0.0000384747,0.9999986887,0.0000001658,0.9999988079,0.9169905186,1.0000000000,0.7629537582,0.9144915938,0.9988105297,0.6548641920,0.0906665251,0.0058560120,0.8461388350,1.0000000000,0.0000005702,0.0000273886,0.9315750003,0.0004397293,0.0232073367
45,0.9936797023,0.0000536811,0.9975425005,0.9851142168,0.0002403464,0.9999082088,0.0000000189,0.2651357651,0.0005902186,0.9994093180,0.6551240087,0.9997044206,0.9999617934,0.0000000000,0.9665184617,0.9726869464,0.9964406490,0.9917985201,0.9993097186,0.0224953815,0.0000181900,0.2562400699,0.9920406938,0.0006336210,1.0000000000,0.0789903998,0.0000164373,0.9073692560,0.9951251149,0.0000640098
46,0.0000077533,0.9997460246,0.6964345574,0.9999893308,0.0000037842,0.1276635677,0.0000027898,0.9999459386,0.0007042919,0.0132610714,0.0052521056,0.0139097804,0.9998117685,0.0000000098,0.9825198054,0.9996435642,1.0000000000,0.9932270646,0.0007103101,0.9799970984,0.9999976754,0.9992275834,0.0094170319,0.0038864955,1.0000000000,0.0000006468,0.0000734574,0.0079856981,0.0110732876,0.5554034710
47,0.9958121777,0.9999103546,0.0001159127,0.0016010344,0.9998141527,0.0005873608,0.0000000064,0.0000675909,0.8508179784,0.3296624720,0.9610400796,0.0000000026,0.9790554643,0.0000001288,0.6588850617,0.9999570251,1.0000000000,0.9628498554,0.0000326907,0.9999668598,0.0498099290,0.0111915106,0.9824085832,0.9749692678,1.0000000000,0.0003828766,0.0248055123,0.9998734593,0.0311428811,0.0001961168
48,0.9999784231,0.0121487034,0.7683198452,0.9860722423,0.0001300519,0.2267485559,0.9999974966,0.0015298635,0.0000048901,0.9999559522,0.0008311151,0.9969885945,0.0000000000,0.0000000000,0.9995414615,0.0000050270,1.0000000000,0.1132610217,0.1165572852,0.0001137107,1.0000000000,1.0000000000,0.7048156857,0.0007296636,1.0000000000,0.0000000001,0.0000023856,0.0234247223,0.0000588423,0.9999994040
49,0.9993432760,0.0000002395,0.0000274841,0.0044011511,0.9999884963,0.0001123938,0.8292189837,0.0000041573,0.0088462848,0.9879652858,0.3011694252,0.9999037385,0.0000039768,0.0000000000,0.9994428158,0.0015171646,1.0000000000,0.9997677803,0.0001908743,0.0000170261,1.0000000000,1.0000000000,0.1649287790,0.9947695732,1.0000000000,0.0000194647,0.9999441504,0.9999485016,0.0000000179,0.0113905612
50,0.9999176264,0.0000796175,0.9747929573,0.9995240569,0.0055565238,0.9680452347,0.0000000000,0.0005368812,0.0090227006,0.8576188684,0.9987851381,0.0014400985,0.9998885393,0.0000000000,0.0006625105,0.9969590306,0.9999599457,0.9999834299,0.9954158068,0.9999892712,0.9994574785,0.0000235226,0.0524426177,0.0095167710,1.0000000000,0.0001503845,0.4896925688,0.9996247888,0.7267359495,0.0509476885
51,0.9999496937,0.0000000001,0.0000000000,0.5369415283,0.0021844879,1.0000000000,0.0000000000,0.9999521971,1.0000000000,0.0000572187,0.9999957681,0.0002572332,0.7637693882,0.0000000000,0.0125799077,0.0143002579,0.6809124351,0.0000000283,0.9990610480,0.0000024382,0.8558620214,0.0604621246,0.6788839698,0.0060497955,1.0000000000,0.9999989271,0.0000000224,0.2815959156,0.0000000000,0.9999368191
52,0.9979370832,0.7808013558,0.2095557600,0.9999881983,0.0000062650,1.0000000000,0.0001176622,0.0012983221,0.0000392101,0.9999741912,0.0025142867,0.9999941587,0.0001442820,0.0000000000,0.0037224761,0.7610660791,1.0000000000,0.9384053946,0.9940064549,0.1580277085,0.0000001721,0.3213954866,0.0489413403,0.9953966737,1.0000000000,0.0000093295,0.0025111923,0.8012708426,0.9851387739,0.0014548565
53,0.3991315365,0.0000166135,0.0002600592,0.9877371192,0.3313504457,0.9945133924,0.0000000003,0.9999929070,0.9995139837,0.7051692009,0.7929784060,0.2462708354,0.0000003609,0.0000000000,0.9999838471,0.9999289513,0.0342181250,0.1461092383,0.2435606867,0.6035071611,0.0593734197,0.9998885393,0.9959710240,0.0300272685,1.0000000000,0.9999995232,0.0000000513,0.7457815409,0.0000060614,0.0004878113
54,0.0000097982,0.0000000059,0.0000000009,0.0005008550,0.9999918938,0.4505732656,0.0000000000,0.0000086332,1.0000000000,0.0055065081,0.0000000089,0.0000000002,0.0000000007,0.0000000000,0.9999957681,0.9999980330,1.0000000000,0.0000000581,0.9969577193,0.0000001365,0.9999836683,0.0000038291,0.0000000037,0.9863147736,1.0000000000,0.0042388570,0.0000381445,0.9999295473,0.0000000000,1.0000000000
55,0.9999529719,0.0000000000,0.0005882277,0.9999528527,0.0000613442,0.8213781118,0.0000000000,0.0002007573,0.7278990746,0.5290143490,0.0183319468,0.9765751362,0.9922713637,0.0000000000,0.0413796306,0.6447647810,0.0000000615,0.9999486208,0.9999958277,0.1680220664,0.0000005942,0.9804068804,0.9999556541,0.0014249532,1.0000000000,0.5504647493,0.9997369647,0.5963959694,0.9986159801,0.9004608989
56,0.9999989867,0.0000000000,0.3098541498,0.8799885511,0.9475417137,0.0400610343,0.2410466671,0.0000017541,0.0009964444,0.9583454132,0.0000000034,0.9999569058,0.0000000002,0.0000000000,0.9999984503,0.0003467276,1.0000000000,0.9996092916,0.0041451040,0.0286860652,1.0000000000,1.0000000000,0.0522919334,0.9952883124,1.0000000000,0.0000033316,0.4190771580,0.9926536083,0.0000000001,0.2364277691
57,0.8819346428,0.9864677787,0.9963393211,0.9830180407,0.9998406768,0.0106399544,0.0000000003,0.9989567995,0.0000005463,0.5921721458,0.9977437854,0.0000000486,0.9974372983,1.0000000000,0.0033304540,0.9999984503,0.9997584820,0.1752677858,0.7848478556,0.9118669033,0.0000001129,0.9962069392,0.1848759949,0.9999917746,1.0000000000,0.9961616397,0.0000095731,0.9626162052,0.9596703053,0.0002306644
58,0.9959954023,0.0000000506,0.9873600006,0.9999943972,0.9962263107,0.0648073554,0.9998816848,0.0000018078,0.0000001661,0.0183207262,0.0334355086,0.9999972582,0.0000001848,0.0000000000,0.0000440287,0.0283803474,0.9998930097,0.2920430601,0.4414908588,0.0000656551,0.9999891520,1.0000000000,0.8709242940,0.1762598753,1.0000000000,0.0000000680,0.9873180985,0.9215504527,0.9301456809,0.9883858562
59,0.1931622028,0.1272149086,0.3535778821,0.9999954700,0.0000016905,0.9964368939,0.0000049910,0.4308149219,0.0000029465,0.9999477863,0.0006771484,0.0000000259,0.8798274994,0.0000000041,0.0019659970,0.9999995232,0.9894534945,0.9981659055,0.0048735025,0.0052024536,0.0000004270,0.9873451591,0.9277021885,1.0000000000,1.0000000000,0.9735235572,0.4450302720,0.9996697307,0.4220379293,0.0003942951
60,0.0000055971,0.0000000002,0.0000012287,0.9928417802,0.3755151927,0.0008247395,0.0151622528,0.9999967217,0.6905587316,0.0004724296,0.9989456534,1.0000000000,0.9683061242,0.0000000000,0.0000103809,0.9972732663,0.0083481958,0.9999917150,0.0000489169,0.0000000132,1.0000000000,1.0000000000,0.9985398650,0.9740014672,1.0000000000,0.0104788858,0.8159784079,0.0039354726,0.0000000000,0.9995157123
61,0.9499675035,0.0000008505,0.9564332962,0.9999887347,0.0003059352,0.0000243163,0.0000000000,0.0000000740,0.9600076079,1.0000000000,0.0000000000,0.0000000002,0.9983055592,0.0000000000,0.0006978927,0.0005474597,1.0000000000,0.0039371443,0.0010631264,0.1584572643,0.0000857543,0.0429281443,0.0252201073,0.0004895124,1.0000000000,0.0002470750,0.0000280982,0.0015024408,0.9321198463,0.0050912583
62,0.9976486564,0.9970461726,0.9838116765,0.9940689206,0.6023998857,0.0235006642,0.0003244052,0.2677817941,0.0000472996,0.0578668416,0.7379990816,0.0028824813,0.0244305264,0.0000000001,0.5782322884,0.9999789596,0.9999995232,0.9584717751,0.0725297257,0.0004499910,0.9999722838,0.9999787211,0.9298953414,0.0000433837,1.0000000000,0.0000988252,0.4550677836,0.4047020674,0.0116295181,0.0000011978
63,0.7860161066,0.9792314172,0.8278601766,0.0000474785,0.9678011537,0.7280181646,0.0000001782,0.7158839703,0.1816980839,0.6674072742,0.0051066866,0.0000000251,0.9991255999,0.0000000002,0.9893683791,0.0068564033,1.0000000000,0.0058507677,0.0000412827,0.9999756217,0.0000000001,0.0078504831,0.9992463589,0.0029231412,1.0000000000,0.0032545729,0.0000021869,0.9937111139,0.9931426644,0.0000564970
64,0.9999713302,0.0000000004,0.0000524447,0.9958238006,0.9953550696,0.0114102084,0.0000884143,0.9963254929,0.0000127572,0.3346120715,0.0000018227,0.0000000884,0.9999980927,0.0000000000,0.0000005929,0.0001213389,1.0000000000,0.0000231235,0.0000177692,0.0000000126,0.0000000001,0.9945737123,0.9988863468,1.0000000000,1.0000000000,0.0024953505,0.0410534963,0.0002978392,0.0000000576,0.0884278119
65,0.9932383895,0.9922209978,0.9950605035,0.9070826769,0.0055625238,0.3318639100,0.1670874655,0.9787291288,0.0000173168,0.6375545859,0.9402843714,0.5413032770,0.9412549734,0.0000000000,0.3282679915,0.9999940395,0.9999995828,0.8136510849,0.0101987002,0.1061787009,0.9998368025,0.9983570576,0.9312139153,0.0024447504,1.0000000000,0.0000469692,0.0000903144,0.9994187951,0.8664387465,0.0000904420
